store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
4535165052639226602,0,0,0,5578,93,93
9078315981465545234,0,0,0,7140,119,119
2772672394068396364,0,97,97,10080,72,72
9140297655972715696,0,0,0,0,0,0
3709208372078290822,2476,154,154,7598,15,15
2588334495218220560,0,42,42,4050,26,26
4046673444994709828,0,0,0,3960,66,66
849523590043996337,0,154,154,10080,15,15
5598322066046623507,0,0,0,5040,84,84
84438037538006885,0,84,84,10073,85,85
5090061623871926899,0,0,0,0,0,0
3991684715972061026,0,112,112,10080,57,57
407289621371048153,0,56,56,7553,71,71
236194390929989847,1946,33,33,3305,56,56
7958382763060297244,0,112,112,10080,57,57
6771807213887590457,0,0,0,5040,84,84
8084519777507088133,0,0,0,0,0,0
8587365816541652424,0,0,0,10073,168,168
2759980874799239411,0,0,0,3300,55,55
7204268240715494032,0,0,0,0,0,0
1904872343838360890,0,0,0,0,0,0
8935364959485793363,0,0,0,4680,78,78
1185731037815681461,0,0,0,0,0,0
5820631126469482518,0,0,0,6720,112,112
6285181555401537733,0,0,0,5810,97,97
8365227700553868771,0,0,0,10073,168,168
1004734158580760410,0,0,0,0,0,0
8568930399057700922,0,0,0,6720,112,112
1312817939618953446,0,0,0,0,0,0
319862492293157085,0,104,104,10073,65,65
4581996310120046851,1270,71,71,3321,7,7
8016400947749581601,0,0,0,2395,40,40
2378828776344066188,0,0,0,10073,168,168
725052666265865337,0,0,0,4020,67,67
8328289346879190154,0,62,62,4050,7,7
9067614979193276317,0,0,0,7553,126,126
748047373956993163,0,0,0,0,0,0
7655057150760477129,0,0,0,3450,0,0
2667475460112720223,0,15,15,3900,51,51
4962918366936917696,0,0,0,4290,72,72
1025343019535068501,0,24,24,4830,58,58
4752838301480541044,0,0,0,4350,73,73
6188590221601335769,0,0,0,2940,49,49
4647420561423097,0,50,50,3000,1,1
390698272497296040,0,0,0,4677,78,78
1124477734195874697,0,32,32,4875,50,50
9002714912481422401,0,64,64,5325,26,26
3786538689556554382,0,0,0,0,0,0
8367795568612438919,0,0,0,5396,90,90
4007451718720046615,0,0,0,0,0,0
7934123947730683014,0,0,0,5840,98,98
1986018711795445237,0,0,0,6090,102,102
134796070600334172,0,168,168,10045,1,1
3589719037508252011,0,0,0,0,0,0
7685781704433296127,0,45,45,3150,8,8
6156937914755150440,0,0,0,10073,168,168
463046607006654415,0,0,0,0,0,0
2119190780373031739,0,0,0,5460,91,91
770136942451201027,0,0,0,5460,91,91
5049675226414734680,0,0,0,0,0,0
1369232850753975443,0,0,0,0,0,0
6954392347942717622,0,53,53,4410,22,22
7826375907599025889,0,0,0,7110,119,119
8985744321566860015,0,0,0,6720,112,112
6988788213152255484,0,0,0,5460,91,91
3102452663079455103,0,0,0,4020,60,60
2832259099185214059,0,0,0,5455,91,91
8757969621077390082,0,0,0,0,0,0
6130538156830304319,0,168,168,10073,1,1
3658551642872715656,2442,41,41,7639,128,128
8155057726135006922,0,98,98,10073,71,71
2690458306432819602,0,0,0,4620,77,77
7265142720007604985,0,0,0,7140,119,119
3834020122381481362,0,0,0,0,0,0
4633155166628265047,0,0,0,6300,105,105
6337286644149060210,0,0,0,0,0,0
1222808398511640259,0,0,0,4515,76,76
846146092682071842,0,0,0,3000,50,50
2626624656925688287,0,0,0,6300,105,105
2889544195114524040,0,0,0,0,0,0
8281086027364790435,0,0,0,5400,90,90
3820046627859013224,0,0,0,0,0,0
5548697645762739367,0,0,0,4110,69,69
3012318114155922525,0,0,0,0,0,0
1871890123309417137,0,0,0,4980,83,83
4625110589066658924,0,0,0,3570,60,60
2147237870168918249,0,0,0,5637,94,94
4812419594774277698,0,0,0,0,0,0
6359694813858078265,0,35,35,2460,7,7
7499653872667745375,0,0,0,8634,144,144
3568558142885236076,0,0,0,7560,126,126
7559373556545789593,0,0,0,7553,126,126
8352599663173293107,0,0,0,10073,168,168
6704631520337451173,0,59,59,3960,8,8
4002425619182692495,0,0,0,5040,84,84
6073541006237130666,0,0,0,4620,77,77
4628154912067773439,0,0,0,10073,168,168
8412559044081517183,0,0,0,3300,48,48
1121349216754706654,0,0,0,3353,56,56
9113289087506673201,0,0,0,0,0,0
4333637347652094864,0,0,0,3780,63,63
8284894206324233661,0,0,0,7140,119,119
3831952504525708197,0,0,0,0,0,0
3012065596392503403,0,0,0,8880,137,137
5643274702783957132,0,0,0,6090,102,102
8047429352836660350,0,0,0,6630,111,111
5772246115389759680,0,0,0,1980,33,33
2512052860970723380,2463,161,161,7611,8,8
2784741500325077446,0,0,0,4620,77,77
7509740124230812327,0,0,0,10080,168,168
1677569408483618837,0,0,0,0,0,0
1461162929197242617,0,0,0,3810,64,64
4989915514804602407,0,0,0,2460,41,41
8668949117244880140,0,0,0,5700,95,95
372627360915703657,0,0,0,2820,47,47
3128372722755492220,0,0,0,0,0,0
5664694225952143615,0,0,0,4620,77,77
8041274425300093642,0,0,0,0,0,0
3870410507034309122,0,0,0,3855,65,65
6262541016397252831,0,0,0,0,0,0
8951449082654575844,0,98,98,10073,71,71
7563815286556092695,0,0,0,5040,84,84
4191430922653545711,0,111,111,10080,58,58
8415989057721047435,0,0,0,5040,84,84
6358993016251721168,0,0,0,3420,57,57
1355447201287842379,0,0,0,3900,65,65
1707600546456035178,0,65,65,5100,21,21
2933965402941291949,0,0,0,7553,126,126
6057084108313722001,0,0,0,0,0,0
4697259326279985967,0,0,0,3960,66,66
7633697021858808601,0,0,0,7500,125,125
2541922441893298391,0,0,0,5340,89,89
3674944513667645297,0,0,0,10073,168,168
899517635521217973,0,0,0,4590,77,77
8566760320225637316,0,29,29,2985,21,21
6311312254190959780,0,0,0,5250,88,88
4334721460614182508,0,0,0,10045,168,168
142429685949740815,0,97,97,5880,2,2
5414449424198215116,0,0,0,0,0,0
193360778883936060,0,0,0,5040,84,84
1077148464740608124,0,0,0,3900,65,65
3279895976928515803,0,0,0,4620,77,77
8038065151484135453,0,0,0,0,0,0
2883075970393861175,0,83,83,6720,30,30
946161432137886203,0,0,0,4890,82,82
18321116186166234,0,0,0,4200,70,70
324737130170744338,0,0,0,5115,86,86
7310229837031644627,0,105,105,6660,7,7
6208519373330960619,0,0,0,0,0,0
2633502222373793104,0,0,0,0,0,0
6875061835718704396,0,0,0,6300,105,105
5201027854855258422,0,0,0,3615,61,61
570274623034286345,0,0,0,5040,84,84
7906383812886268609,0,0,0,10073,168,168
155313638600073426,0,0,0,0,0,0
8581443026138651712,0,0,0,3435,58,58
5917085078996311930,0,98,98,10080,71,71
328487196413370199,0,168,168,10073,1,1
4909699599609504534,0,139,139,10080,30,30
180898067617405719,0,0,0,6600,110,110
8456716061534389896,0,91,91,5670,5,5
3603690824936613136,0,104,104,7553,22,22
9048669691217753096,0,0,0,0,0,0
6086066595348062614,0,0,0,10080,168,168
3920093715301998010,0,0,0,4200,70,70
8326358143864023931,0,0,0,0,0,0
3649552813274517889,0,112,112,7136,8,8
43809554671079068,0,168,168,10073,1,1
3117861948621436320,0,0,0,6960,116,116
6929498533838585770,0,133,133,10073,36,36
4184335767520829738,0,0,0,3570,60,60
7580692600123664796,0,0,0,0,0,0
5770226286133838585,0,10,10,1680,19,19
6651487252977231794,0,0,0,4620,77,77
8245251790024302486,0,0,0,3855,65,65
508708731081774633,0,126,126,10073,43,43
6789701734141474903,0,0,0,0,0,0
4364263945739383156,0,126,126,7553,1,1
8924041846287857873,0,0,0,0,0,0
326547313497330132,0,0,0,0,0,0
8211824596353845823,0,0,0,3900,65,65
1066245913385646140,0,0,0,3600,60,60
1306485543652827390,0,0,0,3780,63,63
8087467187603852528,0,0,0,3353,56,56
3473912339016293699,0,0,0,0,0,0
8814052003853110483,1990,62,62,4671,50,50
4853538792446009324,0,0,0,4130,69,69
8889886851797380266,0,0,0,10073,168,168
2063135322463582795,0,0,0,4050,68,68
7761606104561337031,0,35,35,3870,31,31
5437384433564958185,0,0,0,0,0,0
5304326382977733981,0,0,0,0,0,0
4727871308750034682,0,0,0,7560,126,126
6864988578947949086,0,0,0,7560,126,126
7699467986265640764,0,0,0,2095,35,35
4436775932844567389,0,0,0,5355,90,90
4714224159527883454,0,74,74,9933,93,93
3647144379437874841,0,0,0,3090,52,52
56010561297809355,0,0,0,5351,90,90
3471079116559308406,0,77,77,6000,24,24
3230862443792426031,0,76,76,5396,15,15
4125436628482584209,0,0,0,4860,81,81
4753168048963560313,0,0,0,3600,60,60
6782621807755068702,0,98,98,10073,71,71
4645008955302494077,0,0,0,7140,119,119
2561989967770018940,0,0,0,3990,67,67
8352813204968504882,0,0,0,10080,168,168
3500498992325305753,0,0,0,0,0,0
6231155138706641630,0,0,0,0,0,0
8766856144442385129,0,0,0,4620,77,77
3659015185594902112,0,0,0,7560,126,126
7674924846765591803,0,0,0,0,0,0
2490694860980692455,0,0,0,0,0,0
8713788968008921857,0,0,0,0,0,0
2288034141880183269,0,112,112,7133,8,8
4690649169739490101,0,48,48,7440,77,77
236628194444457636,0,0,0,0,0,0
1937311431873016032,0,105,105,10080,64,64
1136568205036649988,0,0,0,7133,119,119
8302720619278265577,0,72,72,4980,12,12
8406294444492805839,0,0,0,3353,56,56
4121315294176263656,0,0,0,7553,126,126
1533790063007555018,0,0,0,0,0,0
982663502007308239,0,0,0,4830,81,81
8631339434746219322,0,0,0,4200,70,70
7793659621420785150,0,60,60,3900,6,6
1960891976176802017,0,0,0,5396,90,90
8631005015864446832,0,133,133,10073,36,36
810119773108292869,0,27,27,3450,31,31
8519097648367688650,0,84,84,10080,85,85
4501864557846878890,2478,42,42,3403,57,57
8003440168689018145,0,0,0,0,0,0
1690419568866613612,0,0,0,7440,124,124
1532587917599166912,0,0,0,5970,100,100
3728524387468313859,0,0,0,3570,60,60
4556449031460342041,0,0,0,0,0,0
7171229454434294879,0,0,0,6300,105,105
766933310758774282,0,0,0,4620,77,77
9210349376434503218,0,0,0,4200,70,70
6507459363858511573,0,0,0,1919,32,32
7863606942046181897,0,0,0,0,0,0
5781750567141978202,0,0,0,0,0,0
1029401875370154802,0,0,0,0,0,0
7654038042122315190,0,0,0,0,0,0
5878754251461408777,0,0,0,7140,119,119
3842832410404495049,0,0,0,10073,168,168
1058415345127439531,0,75,75,4873,7,7
6258374692314248003,0,0,0,6720,112,112
145932111898266027,0,0,0,10073,168,168
1479710288891933797,0,0,0,0,0,0
9010652248656853541,0,0,0,10073,168,168
6590602991709207617,0,0,0,0,0,0
5646902680719742708,0,0,0,4110,69,69
1437456186050088403,0,0,0,5040,84,84
8910638032748161497,0,0,0,0,0,0
3135240072047027779,0,0,0,10080,168,168
6401636324497989831,0,0,0,0,0,0
1475464202878617827,0,0,0,5100,85,85
1404363152012971654,0,0,0,10080,168,168
7337410678622887261,0,0,0,0,0,0
4948960367447071045,0,104,104,10073,64,64
1635446939766206435,0,0,0,0,0,0
4857754268090599674,0,0,0,3920,66,66
2095901591136949592,0,98,98,5880,1,1
6433117598419181981,0,0,0,5520,92,92
4015053558965400322,0,48,48,10073,121,121
1828362894948207715,0,27,27,4050,41,41
460596082134507136,0,0,0,5400,90,90
4818887656674011810,0,0,0,4050,68,68
2214450501571430776,0,154,154,10073,15,15
2880498584944229415,0,0,0,0,0,0
2916254961096513651,0,0,0,4200,70,70
6394463772226245099,2482,48,48,7599,121,121
4266358793542486651,0,130,130,9870,36,36
387776103302648182,0,0,0,4320,72,72
1951367257477778508,0,37,37,3150,16,16
1632345563568680930,0,0,0,6300,105,105
5334433076005371755,0,46,46,4410,29,29
4193818279274162669,0,0,0,4620,77,77
3136957600442648732,0,59,59,4980,25,25
7491259506620901084,0,0,0,5578,93,93
5538026053492734093,0,0,0,6000,100,100
3109520359828444875,0,90,90,10073,79,79
8318996338702259780,0,84,84,7140,36,36
7446243159795820768,0,0,0,4980,83,83
6319415217211660665,0,0,0,1200,20,20
3425404453148971758,0,0,0,5663,95,95
2988527249536000910,0,0,0,1800,30,30
4645782936919163215,0,0,0,0,0,0
2067296628315547341,0,0,0,0,0,0
4000774738228571706,0,0,0,0,0,0
9057426267913393193,0,0,0,0,0,0
1177989442010373484,0,0,0,5460,91,91
4639535871264109200,0,0,0,5880,98,98
2320171145028703522,0,0,0,3540,59,59
3247746398158671602,0,0,0,10073,168,168
6262842295240730008,0,0,0,10080,168,168
3252694529336240136,0,119,119,10073,50,50
726475607567305507,0,0,0,5460,91,91
1316190527429222674,0,0,0,0,0,0
1816341233800024529,0,0,0,10073,168,168
3540845235503717672,0,119,119,7140,1,1
6367889448789465129,0,84,84,7140,36,36
4700708726673989061,0,0,0,0,0,0
3935368429208107039,0,102,102,6116,1,1
6091506400240409510,0,69,69,5460,23,23
8603629744506318487,0,0,0,3240,54,54
6303488191791663199,0,0,0,5033,84,84
4095043435597516847,0,0,0,6510,109,109
1427332776357855986,0,0,0,5340,89,89
6977601538313351528,0,87,87,5250,1,1
3098100847849261982,0,0,0,4950,83,83
4287681588525884652,0,0,0,0,0,0
4807673411036674106,0,0,0,2700,0,0
64920356735768709,0,0,0,0,0,0
9152092335755932044,0,0,0,2400,40,40
2223967882112166842,0,69,69,10073,100,100
5128342036939160617,0,0,0,7140,119,119
8559784890488575143,0,0,0,7560,126,126
7751690338649782674,0,0,0,10073,168,168
200859691255616550,0,43,43,3750,21,21
2150825600306802918,0,0,0,2940,49,49
2246615958313702041,0,0,0,0,0,0
8851873210143895534,0,0,0,0,0,0
1284969788271603171,0,100,100,6330,7,7
1931742411309826470,0,0,0,4620,77,77
1487491909769491937,0,168,168,10073,1,1
7184588537939096369,0,0,0,3930,66,66
3762733993058343454,0,0,0,5400,90,90
7672305122070442921,0,0,0,4980,83,83
4463732466727475733,0,0,0,0,0,0
8721910084791300582,0,0,0,2535,43,43
4869495716967723830,0,70,70,10073,99,99
3460209638577131604,0,58,58,4050,11,11
9057767035534226801,0,0,0,0,0,0
4409816819865057758,0,77,77,6090,26,26
6717701239184916225,0,0,0,4200,70,70
645847069241000339,0,0,0,0,0,0
8175259962852198089,0,0,0,4830,81,81
3882933161355437957,0,0,0,4875,82,82
9058073483445175539,0,0,0,3435,58,58
145837327256477189,0,101,101,6116,1,1
1915022108637321388,0,0,0,7553,126,126
9183039874392829506,0,0,0,0,0,0
9040075712490361522,0,133,133,10080,36,36
3037045825383010539,0,139,139,10080,30,30
6495700323415350728,0,0,0,0,0,0
2498732010723569224,0,0,0,0,0,0
4429520226772793408,0,0,0,5700,95,95
4357126028122353401,0,0,0,3930,66,66
5026004132212160099,0,161,161,10073,8,8
8660236101787985178,0,140,140,10073,29,29
5952635218670167494,2491,42,42,4650,78,78
2752990851432409017,0,63,63,5460,29,29
3795675259324804515,0,0,0,4230,71,71
5355001519649332293,0,0,0,0,0,0
2780357796304353564,0,0,0,3240,54,54
6447892208289526710,0,0,0,3450,58,58
8777577477134356283,0,0,0,6300,105,105
8653795445027898790,0,0,0,3900,65,65
450779712077345360,0,0,0,3809,64,64
2561735615977369498,0,0,0,6240,104,104
6125006294103022552,1335,106,106,5086,2,2
2402546386420816246,0,43,43,4050,26,26
3158140630005148780,0,72,72,5340,7,7
4894791864539115200,0,56,56,6720,57,57
4456039450101971979,0,0,0,0,0,0
3160990068346781748,0,63,63,10080,106,106
1167606057400056873,0,0,0,0,0,0
7542222941003683444,0,0,0,0,0,0
2742824468566253435,0,0,0,4830,81,81
8300272962943424164,0,0,0,0,0,0
8141836060541283641,0,25,25,2985,26,26
2425208570270799633,0,0,0,0,0,0
1995940797507699317,0,98,98,10080,71,71
1530501341630120738,0,0,0,4620,77,77
2337298793142069518,1624,40,40,3327,44,44
6286648411907335849,0,112,112,10073,57,57
7424505374009570477,0,0,0,0,0,0
54515546588432327,0,0,0,4410,74,74
9019321732444099702,0,0,0,3809,64,64
397600146078654208,0,62,62,10073,107,107
5974787102868394715,0,0,0,4620,77,77
1426217606935323315,0,0,0,0,0,0
6671163645959000296,0,0,0,10073,168,168
4853831736609196085,0,91,91,10080,78,78
4333227454205361032,0,0,0,0,0,0
158671928024418647,0,0,0,4410,74,74
9107376746523515712,0,0,0,0,0,0
2700013316652563371,0,0,0,8634,144,144
1487592364035882156,0,0,0,0,0,0
456439152727050046,0,0,0,3840,64,64
1337863283388780288,0,0,0,4095,69,69
152768986927483535,0,0,0,5396,90,90
5459173300046701487,0,0,0,4110,69,69
863794542184883067,0,0,0,5460,91,91
4822879086425458613,0,0,0,0,0,0
1292451605174320093,0,0,0,2520,42,42
7967935761195614376,0,0,0,0,0,0
3581960394101724719,0,118,118,7140,2,2
7768556449695294033,0,0,0,2940,49,49
3957908745626629806,0,0,0,5993,100,100
1864167637150306870,0,0,0,0,0,0
1570635880469678418,0,91,91,10073,78,78
6130331938228955870,0,0,0,6090,102,102
1878909756023321407,0,0,0,0,0,0
8056381238752548021,0,0,0,0,0,0
5245124405201535747,0,0,0,0,0,0
7116046242580699984,0,0,0,3864,65,65
8152964317631435022,0,0,0,0,0,0
1034685929854317101,0,0,0,0,0,0
8015375636378830386,0,0,0,3420,57,57
2492080128560702469,0,57,57,6420,51,51
6666138064349946058,0,0,0,0,0,0
6347338943870693631,0,0,0,5490,92,92
1476954892081861537,0,0,0,0,0,0
2862628250099307864,0,53,53,5310,36,36
2896020235551538817,0,98,98,7560,29,29
227734553629043364,0,0,0,6720,112,112
5599393017623648566,0,0,0,5460,91,91
4083038741367583435,0,0,0,7560,126,126
496712378214607442,0,123,123,8875,15,15
7257261679417882534,0,0,0,3780,63,63
1785187966167085115,0,49,49,6301,57,57
1192951921915455127,0,0,0,1890,32,32
7673628983954986866,0,0,0,0,0,0
218837831150362498,0,0,0,2933,49,49
1149449414046964687,0,0,0,4920,0,0
2907412593306028871,0,0,0,0,0,0
4100770966081781255,0,0,0,5460,91,91
8757398362909430924,0,118,118,10073,50,50
4276130837793847765,0,0,0,3840,64,64
2987501780050986074,0,0,0,10080,168,168
5836681102004483657,0,0,0,0,0,0
8478403233959906794,0,0,0,4560,76,76
483943331818326309,0,0,0,5520,92,92
7756207926516645470,0,0,0,3810,64,64
9216750788487426973,0,0,0,0,0,0
6884665297634026227,0,0,0,4620,77,77
8087361826665609451,0,133,133,10073,36,36
2952400957608894747,0,0,0,4530,76,76
2496474873942918106,0,87,87,9870,79,79
4143487675911538838,0,97,97,10073,72,72
4061388087244633506,0,0,0,0,0,0
236849387439060411,0,0,0,1350,23,23
2747995138788244473,0,0,0,0,0,0
5481619885006677699,0,0,0,5040,84,84
3585649224838781210,0,0,0,5460,91,91
1023195882669842302,0,0,0,5880,98,98
6624913797865497995,0,0,0,0,0,0
4845861559963896981,0,154,154,10073,15,15
4265110397136391299,0,0,0,3960,66,66
8914753178538210559,0,0,0,0,0,0
6705443450437152216,0,0,0,5220,87,87
4727462204814959478,0,0,0,5220,87,87
846113665999561099,0,104,104,10073,65,65
711497490574507254,0,49,49,7553,78,78
260481755251486255,0,73,73,4425,1,1
5616195377193904674,0,60,60,5355,30,30
87849527496468364,0,154,154,10073,15,15
4961465938223965416,0,0,0,0,0,0
3888353109237045073,0,0,0,7560,126,126
9040183329277140587,0,0,0,6960,116,116
943511144282209813,0,0,0,5040,84,84
6152380979210719440,0,0,0,0,0,0
7436792072273365951,0,0,0,0,0,0
2099195835339228119,0,0,0,10073,168,168
8467612948700440313,0,0,0,0,0,0
3502881323144858105,0,44,44,2985,6,6
6468358254857272627,0,0,0,6090,102,102
119512675364449332,0,0,0,4928,83,83
8530852883634137224,0,0,0,810,14,14
4536632589623017319,0,0,0,0,0,0
3028479637019313342,0,0,0,0,0,0
4198517563415552542,0,0,0,4454,75,75
2285102209096695236,0,0,0,0,0,0
2352754504700354367,0,0,0,0,0,0
8071915193777761718,0,0,0,2970,50,50
8199642993458117137,0,133,133,10073,36,36
8402173934772565291,0,0,0,10073,168,168
6171918309932228660,0,0,0,0,0,0
4491449574130085817,0,0,0,4200,70,70
5007360336654642034,0,0,0,0,0,0
5676321144596788089,0,0,0,5040,84,84
5838928981549725862,0,0,0,4676,78,78
1491501199778406229,0,0,0,10073,168,168
6038738956548497033,0,0,0,5880,98,98
2330927849624990929,0,0,0,5280,88,88
4547595757479538962,0,119,119,10073,50,50
6679610164581485748,0,0,0,0,0,0
5666591683207730235,0,0,0,2460,30,30
5596167135534126130,0,62,62,5460,30,30
7217165329319252476,0,0,0,0,0,0
5537544661782892097,0,0,0,3780,63,63
1822513921940809969,0,49,49,7553,78,78
1396650693591399695,0,0,0,0,0,0
8232267027750604795,0,77,77,7560,50,50
4900000786372499315,0,0,0,0,0,0
7794572028181286231,0,0,0,6930,116,116
7182591324793805386,0,0,0,0,0,0
6937287792105882525,0,0,0,4620,77,77
1322961426183602210,0,98,98,10073,71,71
8987701285663964601,0,54,54,5355,36,36
1251293502881342943,0,0,0,5310,89,89
1881687535241894391,0,65,65,4674,14,14
5500722144126285389,0,0,0,0,0,0
4469266763268448211,0,0,0,0,0,0
1832687117327210189,0,0,0,5040,84,84
789887362181120709,0,0,0,4340,73,73
5176185800499436684,0,0,0,3030,51,51
5687429100870393327,0,0,0,0,0,0
4470467676763425540,0,0,0,4200,70,70
8983384337192149543,0,0,0,10080,168,168
5532016128416472713,0,0,0,6600,110,110
7030668286999776284,0,0,0,0,0,0
7255960313198842562,0,0,0,0,0,0
2113472381603228685,0,0,0,10073,168,168
9133736009860884477,0,0,0,0,0,0
7533585614717130592,0,0,0,5100,85,85
4149936396261035889,0,51,51,5580,43,43
5779257783855199952,0,0,0,4950,83,83
2559685299892422826,0,0,0,5700,95,95
603100592051565916,0,0,0,0,0,0
5342553258301536644,0,0,0,10073,168,168
8103536464226981985,0,0,0,5055,85,85
2514471279779267682,0,0,0,4928,83,83
2891116411302585912,0,0,0,10073,168,168
4705453985764249455,0,0,0,4830,81,81
5003030606485636362,0,0,0,5040,84,84
5328081464383523419,0,0,0,0,0,0
2326999754624255053,0,0,0,4890,82,82
6893478754480940842,0,0,0,4680,78,78
1402111194016878576,0,0,0,4200,70,70
2212700514251803984,0,0,0,0,0,0
1669959526423358084,0,154,154,10073,15,15
7863786493431352986,0,0,0,4320,72,72
7436945036787633982,0,0,0,10073,168,168
524349662901787768,0,0,0,3960,66,66
7531678295866584551,0,0,0,10080,168,168
7207913300369618381,0,0,0,0,0,0
8293359695034157761,0,0,0,4440,74,74
7305384795247942606,0,0,0,5190,87,87
1257920228441546009,0,126,126,10073,43,43
1278938438811924625,0,0,0,5040,84,84
4591038290182462122,0,0,0,2880,48,48
6354937303582572029,0,0,0,4410,74,74
5992423592974344625,0,0,0,0,0,0
7746530507572310080,0,0,0,0,0,0
1032470530071453453,0,168,168,10073,1,1
2902464163495727341,0,0,0,4530,76,76
4947809321136113904,0,0,0,2730,46,46
8607534418017737162,0,0,0,0,0,0
5233454347759753445,0,133,133,10073,36,36
8949908665545517611,0,0,0,4980,83,83
2957662493048070470,0,0,0,5460,91,91
557493158298586356,0,0,0,5993,100,100
8511861906036094671,0,0,0,3360,56,56
400616917847252076,0,0,0,6300,105,105
4282634434731277828,0,0,0,3780,0,0
133296564565142068,0,0,0,5040,84,84
6587277183183267892,2461,63,63,4680,57,57
6059910840054253232,0,0,0,6510,109,109
1493281583746408386,0,0,0,0,0,0
8232727261030812589,0,0,0,0,0,0
5797713854854090643,0,0,0,1740,29,29
1617831976401113615,0,0,0,6930,116,116
7296823139583416030,0,0,0,0,0,0
390666841307464845,0,0,0,0,0,0
6284935932914875037,2496,49,49,7578,120,120
1019542728515086296,0,0,0,0,0,0
6367144731200450110,0,0,0,6720,112,112
2970802493454433645,0,0,0,6120,102,102
8565383769277893407,0,0,0,0,0,0
2692850887254434410,0,0,0,4890,82,82
8074120635603211677,0,119,119,7553,8,8
6998859195103405010,0,93,93,6330,13,13
5753896671947450124,0,0,0,9933,166,166
2918717612952658691,0,0,0,0,0,0
7704246032493318376,0,103,103,7080,16,16
4730769415839264455,0,0,0,5880,98,98
4213257807760795878,0,0,0,4454,75,75
141281596244420894,0,140,140,10073,29,29
6938518495491837494,0,0,0,3990,67,67
198267071251238285,0,0,0,6930,116,116
6682428661288679663,0,49,49,7133,71,71
5287197494580378435,0,0,0,5040,84,84
1096872701492823086,0,154,154,10073,15,15
4624123550927728240,0,0,0,10073,168,168
7960433717803174215,0,0,0,10073,168,168
3805090695189144890,0,0,0,3808,64,64
7011309598443467990,0,161,161,10073,8,8
7158422914384811015,0,0,0,0,0,0
4043114406104046085,0,0,0,10073,168,168
6378020571546194985,0,0,0,2940,49,49
1960109190420193506,0,147,147,10073,22,22
2137273858318053915,0,0,0,7560,126,126
1699651756029065556,0,119,119,10073,50,50
7154474125246657904,0,0,0,0,0,0
7062670497148225362,0,0,0,4200,70,70
4954289387284670202,0,0,0,10073,168,168
7596818467891630526,0,0,0,5400,90,90
3807312435986890896,0,0,0,0,0,0
7799427948315267498,0,0,0,1799,30,30
4293971321539264146,0,0,0,7133,119,119
3676866034534239543,0,98,98,5880,1,1
2485126953581406647,0,0,0,0,0,0
2236049548352526357,0,0,0,0,0,0
7342128109983022807,0,0,0,2160,36,36
6900242925985414200,0,0,0,4470,75,75
7200830230926347246,0,0,0,0,0,0
5306693251854620026,0,104,104,7560,23,23
3851089248898126404,0,0,0,1320,22,22
9031140487121844870,0,0,0,1916,32,32
3239745447553307804,0,0,0,10073,168,168
4237309664020284445,0,0,0,10073,168,168
3906909911298879903,0,0,0,0,0,0
2543702618684693657,0,0,0,7440,124,124
387175508055409146,0,0,0,5670,95,95
2364333062968217177,0,0,0,4200,70,70
4185310253022742428,0,9,9,510,1,1
3274870690774289261,0,0,0,5520,92,92
8947841941886455850,0,0,0,2610,44,44
4409252765731674420,0,54,54,3840,11,11
5947766317011203982,0,0,0,10073,168,168
2474309913786134653,0,0,0,6090,102,102
1520166727615563164,0,0,0,6390,107,107
7999912271525146993,0,0,0,0,0,0
5565949645812698711,0,0,0,0,0,0
5549602300745796227,0,0,0,2100,35,35
2916358158094015162,0,27,27,3780,37,37
8858522993784876549,0,0,0,0,0,0
5942931377126903430,0,112,112,6720,1,1
5326086999404884827,0,45,45,9870,121,121
5595954411641868721,0,83,83,7560,44,44
2834338051912960188,0,0,0,7553,126,126
6576413755753843323,0,0,0,7560,126,126
7024614457464247164,0,0,0,5663,95,95
8267210254798368930,0,0,0,0,0,0
778281888660867776,0,0,0,5425,91,91
7462859887803971920,0,0,0,10073,168,168
4511611461447608281,0,0,0,1800,30,30
3682797204677259305,0,0,0,4530,76,76
7954575158786895644,0,0,0,5880,98,98
8984777093309735020,0,0,0,0,0,0
7978715379806134499,1541,26,26,3680,62,62
1438798249206033706,0,31,31,4005,37,37
3935825252641795934,0,112,112,7133,8,8
4174581576801446131,0,0,0,10073,168,168
5220678275123771277,0,0,0,2940,0,0
6493102501523825413,1440,66,66,3181,12,12
8793569217153416929,0,0,0,0,0,0
6524316574424179862,0,87,87,6090,15,15
2831894024493323780,0,0,0,3960,66,66
4504497538904233579,0,0,0,9870,165,165
6641264821296715149,0,76,76,10073,93,93
1561347939055935395,0,0,0,6720,112,112
4014466843814180127,0,0,0,10073,168,168
2819700347448798817,0,0,0,3780,63,63
5865422502586660877,0,0,0,0,0,0
8530682066264693453,0,97,97,10073,72,72
7151575294756754100,0,0,0,5396,90,90
9055589714910412631,0,0,0,0,0,0
8711255513803746732,0,0,0,2940,0,0
7469165285930712582,0,35,35,4980,49,49
1848082697061343824,0,0,0,3780,56,56
324582074486154866,0,0,0,0,0,0
8083411981090862868,0,0,0,6300,105,105
5244608880702848026,0,0,0,4095,69,69
3988980653839902450,0,140,140,10073,29,29
7129337400833062222,0,0,0,5880,98,98
4334210731296634620,0,0,0,0,0,0
872974853215582558,0,83,83,5880,16,16
855635002268932462,0,0,0,0,0,0
8867798629561395362,0,147,147,10073,22,22
